Queue Length: 10, Counter: 1, Threshold: 4
Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 1, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 1, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 1, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

Queue Length: 2, Counter: 0, Threshold: 2147483647

